"Country.Name","Country.Code","Indicator.Name","Indicator.Code","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2020","X2025","X2030","X2035","X2040","X2045","X2050","X2055","X2060","X2065","X2070","X2075","X2080","X2085","X2090","X2095","X2100","X"
"Angola","AGO","Pupil-teacher ratio in tertiary education (headcount basis)","UIS.PTRHC.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0893497467041,8.96471977233887,8.53396987915039,6.62677001953125,8.04446983337402,NA,NA,NA,NA,NA,10.7435598373413,9.85552978515625,NA,NA,9.77898979187012,NA,NA,NA,37.8647003173828,NA,NA,NA,NA,18.1607494354248,NA,NA,NA,25.5238990783691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Angola","AGO","Pupil-teacher ratio in upper secondary education (headcount basis)","UIS.PTRHC.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9285697937012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.5058097839355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Angola","AGO","Under-age enrolment ratio in primary education, both sexes (%)","UIS.UAPP.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.227270007133484,0.225600004196167,0.230230003595352,0.177430003881454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Angola","AGO","Under-age enrolment ratio in secondary education, both sexes (%)","UIS.UAPP.23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","ATG","Expenditure on education not allocated by level as % of government expenditure on education (%)","UIS.XPUBP.UK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4603099822998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","ATG","Expenditure on lower secondary as % of government expenditure on education (%)","UIS.XPUBP.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.7258396148682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","ATG","Expenditure on post-secondary non-tertiary as % of government expenditure on education (%)","UIS.XPUBP.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7192802429199,NA,NA,13.0109596252441,NA,NA,NA,NA,NA,NA,2.37926006317139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","ATG","Expenditure on pre-primary as % of government expenditure on education (%)","UIS.XPUBP.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.82729005813599,NA,NA,2.10605001449585,NA,NA,NA,NA,NA,NA,0.26188001036644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","ATG","Expenditure on primary as % of government expenditure on education (%)","SE.XPD.PRIM.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.1089286804199,NA,NA,28.5516891479492,NA,NA,NA,NA,NA,NA,41.6132392883301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","ATG","Expenditure on secondary and post-secondary non-tertiary vocational as % of government expenditure on education (%)","UIS.XPUBP.2T4.V",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","ATG","Expenditure on secondary as % of government expenditure on education (%)","SE.XPD.SECO.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.2808303833008,NA,NA,35.1521987915039,NA,NA,NA,NA,NA,NA,48.3924903869629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","ATG","Expenditure on tertiary as % of government expenditure on education (%)","SE.XPD.TERT.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.0636796951294,NA,NA,6.71878004074097,NA,NA,NA,NA,NA,NA,7.35312986373901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","ATG","Expenditure on upper secondary as % of government expenditure on education (%)","UIS.XPUBP.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5549802780151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","ATG","Lower secondary completion rate, both sexes (%)","SE.SEC.CMPT.LO.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.276596069336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.1360473632813,77.4071731567383,90.0753784179688,NA,100.062698364258,NA,85.2718124389648,90.8221817016602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","ATG","Over-age enrolment ratio in primary education, both sexes (%)","UIS.OAPP.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9642000198364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","ATG","Percentage of students in tertiary education enrolled in Education programmes, both sexes (%)","UIS.FOSEP.56.F140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.25747013092041,13.7606801986694,13.1086101531982,11.6629495620728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","ATG","Percentage of students in tertiary education enrolled in Engineering, Manufacturing and Construction programmes, both sexes (%)","UIS.FOSEP.56.F500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.390630006790161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","ATG","Percentage of students in tertiary education enrolled in Health and Welfare programmes, both sexes (%)","UIS.FOSEP.56.F700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.77530956268311,6.15385007858276,5.52434015274048,6.30579996109009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","ATG","Percentage of students in tertiary education enrolled in Humanities and Arts programmes, both sexes (%)","UIS.FOSEP.56.F200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.867890000343323,12.393159866333,13.67041015625,0.446429997682571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","ATG","Percentage of students in tertiary education enrolled in Science programmes, both sexes (%)","UIS.FOSEP.56.F400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.3404102325439,27.7777805328369,30.7116107940674,10.4910697937012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","ATG","Percentage of students in tertiary education enrolled in Social Sciences, Business and Law programmes, both sexes (%)","UIS.FOSEP.56.F300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.758918762207,39.9145317077637,36.9850196838379,58.3147315979004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","ATG","Primary completion rate, both sexes (%)","SE.PRM.CMPT.ZS",NA,NA,NA,NA,NA,82.9341278076172,82.2523574829102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.6875610351563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.509407043457,95.545799255371,102.388427734375,99.7473220825195,NA,NA,102.272727966309,84.8425216674805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","ATG","Pupil-teacher ratio in lower secondary education (headcount basis)","UIS.PTRHC.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0439596176147,NA,NA,NA,NA,NA,NA,NA,10.4939298629761,15.6710500717163,15.9864501953125,NA,10.8857698440552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","ATG","Pupil-teacher ratio in pre-primary education (headcount basis)","SE.PRE.ENRL.TC.ZS",NA,NA,NA,NA,NA,28.3333301544189,22.9069805145264,31.538459777832,26.3500003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.19696998596191,NA,NA,NA,NA,NA,NA,12.8777799606323,11.2727298736572,NA,9.40824031829833,8.52447986602783,20.9354801177979,NA,NA,7.68333005905151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","ATG","Pupil-teacher ratio in primary education (headcount basis)","SE.PRM.ENRL.TC.ZS",NA,NA,25.1101703643799,NA,25.490909576416,23.7804298400879,21.6412200927734,26.0429592132568,24.5386505126953,24.5051307678223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.7410106658936,NA,NA,NA,NA,NA,NA,21.503719329834,17.1288890838623,16.2244606018066,15.0656003952026,14.5120296478271,13.8450298309326,NA,14.2465000152588,14.3342800140381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","ATG","Pupil-teacher ratio in secondary education (headcount basis)","SE.SEC.ENRL.TC.ZS",NA,NA,30.84255027771,NA,21.1779098510742,26.5702495574951,21.8115005493164,19.3491592407227,15.4216203689575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3908596038818,NA,NA,NA,NA,NA,NA,NA,NA,12.6209402084351,12.1556196212769,11.9674196243286,11.5947399139404,NA,11.9836797714233,11.4807395935059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","ATG","Pupil-teacher ratio in tertiary education (headcount basis)","UIS.PTRHC.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.05441999435425,6.76301002502441,6.17340993881226,8.18264961242676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","ATG","Pupil-teacher ratio in upper secondary education (headcount basis)","UIS.PTRHC.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.4297504425049,NA,NA,NA,NA,NA,NA,NA,NA,8.73153972625732,7.80614995956421,NA,13.1741104125977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","ATG","Under-age enrolment ratio in primary education, both sexes (%)","UIS.UAPP.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.42561006546021,2.49138998985291,1.34925997257233,1.3231600522995,1.34483003616333,0.852219998836517,NA,3.93317008018494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","ATG","Under-age enrolment ratio in secondary education, both sexes (%)","UIS.UAPP.23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.91503000259399,1.56112003326416,NA,0.930350005626678,NA,2.24220991134644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","ARG","Expenditure on education not allocated by level as % of government expenditure on education (%)","UIS.XPUBP.UK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.28720998764038,3.14454007148743,2.71175003051758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","ARG","Expenditure on lower secondary as % of government expenditure on education (%)","UIS.XPUBP.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.4773502349854,21.3913898468018,21.4718399047852,21.9389190673828,15.4661703109741,22.3318099975586,22.6093006134033,25.2517890930176,24.2908897399902,23.8451690673828,24.0745697021484,24.6844596862793,24.1412906646729,24.5702209472656,24.3555603027344,24.8538608551025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","ARG","Expenditure on post-secondary non-tertiary as % of government expenditure on education (%)","UIS.XPUBP.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","ARG","Expenditure on pre-primary as % of government expenditure on education (%)","UIS.XPUBP.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.27166986465454,6.46377992630005,7.75866985321045,8.32371044158936,7.83147001266479,8.53814029693604,8.30064010620117,7.87521982192993,7.18230009078979,7.52929019927979,8.03281021118164,7.57369995117188,7.43702983856201,8.12670993804932,7.82211017608643,8.20569038391113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","ARG","Expenditure on primary as % of government expenditure on education (%)","SE.XPD.PRIM.ZS",28,NA,27.6951694488525,31.7102108001708,32.3763999938965,25.9714794158936,25.0984992980957,40.3240013122559,40.5439109802246,41.4455108642578,40.553768157959,NA,42.2782096862792,39.9548301696777,39.0624084472656,5.10610008239746,5.04961013793945,4.74289989471436,NA,2.96848011016846,3.26374006271362,NA,NA,NA,NA,NA,38.7407417297363,NA,35.0704803466797,36.3450317382813,35.691291809082,37.918830871582,35.4338989257813,38.0148010253906,36.6954612731934,34.195728302002,35.0424118041992,35.4753684997559,35.1131896972656,32.8026504516602,33.0549392700195,31.9686603546143,31.798849105835,30.0323390960693,30.0603904724121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","ARG","Expenditure on secondary and post-secondary non-tertiary vocational as % of government expenditure on education (%)","UIS.XPUBP.2T4.V",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","ARG","Expenditure on secondary as % of government expenditure on education (%)","SE.XPD.SECO.ZS",30.2857093811035,NA,31.9702606201172,33.0166282653809,23.7639598846436,30.8638496398926,36.5579681396484,29.6884899139404,26.6588897705078,28.0860290527344,26.6252899169922,NA,26.1679706573486,27.6453990936279,26.9488906860352,37.8218307495117,43.6473083496094,42.3785705566406,NA,45.1203117370605,43.724479675293,NA,NA,NA,NA,NA,33.6384201049805,NA,33.2124214172363,36.9067802429199,35.7032508850098,36.6253814697266,39.241771697998,37.2598991394042,37.7990913391113,41.6870918273926,40.0211601257324,39.2455406188965,39.1936416625977,40.7731399536133,39.6499710083008,40.4718894958496,40.4383888244629,41.5272789001465,41.4773216247559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","ARG","Expenditure on tertiary as % of government expenditure on education (%)","SE.XPD.TERT.ZS",24,NA,19.3308601379395,23.8717308044434,19.1387596130371,30.7240695953369,27.4960193634033,20.0442409515381,21.7039108276367,22.8223991394043,21.7862491607666,NA,15.9273500442505,18.6335391998291,18.4423694610596,34.958179473877,33.2307586669922,48.660270690918,NA,47.7402000427246,47.3485908508301,NA,NA,NA,NA,NA,20.8908100128174,NA,21.1582107543945,17.1414394378662,18.135009765625,17.132080078125,17.4927806854248,16.1871700286865,17.2048091888428,16.2419605255127,17.7541408538818,17.7497997283936,17.6603603363037,18.8505191802979,19.858060836792,19.4327392578125,19.9406604766846,20.2346801757813,20.4040794372559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","ARG","Expenditure on upper secondary as % of government expenditure on education (%)","UIS.XPUBP.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7350797653198,15.5153903961182,14.2313995361328,14.6864595413208,23.775520324707,14.92809009552,15.1897897720337,16.4353008270264,15.7302703857422,15.400369644165,15.1190700531006,16.088680267334,15.5086803436279,15.9016704559326,16.0829391479492,16.6734199523926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","ARG","Lower secondary completion rate, both sexes (%)","SE.SEC.CMPT.LO.ZS",16.7161293029785,15.9431200027466,NA,NA,17.2435894012451,17.9392604827881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.8092422485352,85.7895431518555,86.1636581420898,85.8238830566406,81.6106262207031,80.1396026611328,81.444580078125,78.1453628540039,76.5167922973633,78.3074569702148,79.5692901611328,83.4096298217773,87.0198287963867,87.6616516113281,89.4523162841797,89.3274078369141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","ARG","Over-age enrolment ratio in primary education, both sexes (%)","UIS.OAPP.1",9.80177021026611,NA,NA,NA,8.97039985656738,9.14958000183105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9764404296875,NA,NA,NA,11.2760601043701,NA,NA,NA,NA,NA,6.03514003753662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6522397994995,11.540599822998,10.1353302001953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","ARG","Percentage of students in tertiary education enrolled in Education programmes, both sexes (%)","UIS.FOSEP.56.F140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3584995269775,NA,10.7118701934814,10.2053003311157,10.3326997756958,10.8664197921753,11.1497497558594,11.5841197967529,11.9413795471191,12.9395799636841,13.7228002548218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","ARG","Percentage of students in tertiary education enrolled in Engineering, Manufacturing and Construction programmes, both sexes (%)","UIS.FOSEP.56.F500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.44540977478027,NA,8.11081981658936,8.11273002624512,8.61606979370117,8.99528980255127,9.09097003936768,9.11734962463379,9.0646800994873,8.39836025238037,8.42945003509521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","ARG","Percentage of students in tertiary education enrolled in Health and Welfare programmes, both sexes (%)","UIS.FOSEP.56.F700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5505504608154,NA,12.5736999511719,12.7814197540283,13.0615501403809,13.0365104675293,13.0356798171997,12.9903202056885,13.0825500488281,13.2662200927734,13.5930795669556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","ARG","Percentage of students in tertiary education enrolled in Humanities and Arts programmes, both sexes (%)","UIS.FOSEP.56.F200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4442195892334,NA,12.51891040802,12.44690990448,12.5629301071167,12.3549604415894,12.385669708252,12.411060333252,12.5029602050781,12.8546695709229,12.896559715271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","ARG","Percentage of students in tertiary education enrolled in Science programmes, both sexes (%)","UIS.FOSEP.56.F400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7378902435303,NA,9.96802997589111,9.474289894104,9.61083030700684,9.52420997619629,9.39863014221191,9.6173095703125,9.3948802947998,10.1150302886963,9.84230995178223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
